author_id,timestamp,datetime,comment_score,comment,comment_length,product_id,rank_id,rank_name,comment_like,image_num
9003243,1458638601,2016-03-22 17:23:21,5,物美价廉，好吃，还要再买。,13,172397,5,钻石会员,0,0
23942025,1458638357,2016-03-22 17:19:17,4,贵啊贵,3,186503,3,银卡会员,0,0
9003243,1458638345,2016-03-22 17:19:05,5,物美价廉，好吃，还要再买。,13,172397,5,钻石会员,0,0
9003243,1458638203,2016-03-22 17:16:43,5,物美价廉，好吃，还要再买。,13,172397,5,钻石会员,0,0
9003243,1458626289,2016-03-22 13:58:09,5,物美价廉，好吃，还要再买。,13,172397,5,钻石会员,0,0
9003243,1458625463,2016-03-22 13:44:23,5,物美价廉，好吃，还要再买。,13,172397,5,钻石会员,0,0
23942941,1458545769,2016-03-21 15:36:09,5,我买过太贵了，约30元一斤。市场上一个7/8两重的苹果才卖3元钱一斤。,35,172397,2,普通会员,0,0
23943491,1458218227,2016-03-17 20:37:07,5,一般，不会再买,7,172397,2,普通会员,0,0
24328869,1458132299,2016-03-16 20:44:59,5,不错，很好吃。,7,186503,2,普通会员,0,0
18708975,1458126843,2016-03-16 19:14:03,5,还可以,3,172397,4,金卡会员,0,0
23943863,1458106621,2016-03-16 13:37:01,5,"一般
",3,172397,2,普通会员,0,0
4541841,1457944959,2016-03-14 16:42:39,5,苹果还可以，长得不好看但是挺好吃的,17,172397,4,金卡会员,0,0
23943889,1457860475,2016-03-13 17:14:35,2,今天买的第三次，前两次都不错，这次太令人失望。六个一箱的苹果，部分个头小又有烂的，这么贵的价格这样的质量不敢再下次买了。没有质量价格又高，你们靠什么竞争,76,172397,2,普通会员,0,0
23943863,1457611622,2016-03-10 20:07:02,5,"第二次买，但是这次坏了一个，没有第一次好，很失望，发货还是要看看有没有坏的，不要让我们买家来承担
",49,186503,2,普通会员,0,0
17747269,1457610211,2016-03-10 19:43:31,5,很好！推荐购买！,8,172397,5,钻石会员,0,0
17747269,1457610206,2016-03-10 19:43:26,5,很好！推荐购买！,8,172397,5,钻石会员,0,0
